,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Age of House,Age of Renovation,Renovation Flag,Living Area to Lot Area Ratio,Total Bathrooms,Total Fireplaces,Garage Area per Car,Mas Vnr Area to Lot Area,Total Porch Area,SalePrice to Lot Area Ratio,Price per Square Foot
1384,85,RL,-0.09143255765134413,-0.3487797839567655,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,0.41810856018006454,-0.012780189163643882,Gable,CompShg,VinylSd,VinylSd,None,-0.5660393675765791,TA,TA,PConc,Gd,TA,Av,LwQ,-0.7430780098368704,ALQ,5.3590992073150625,-1.2721626587524157,0.019833323156098065,GasA,TA,Y,SBrkr,-0.08564477633066638,-0.7831853135907442,-0.10100493596546713,-0.7393623316561618,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,TA,-0.9175348950675649,Typ,-0.9251433155072492,NA,Attchd,0.2508251980544849,Unf,0.3065894971646573,0.15425511116189958,TA,TA,Y,0.6668365134766114,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,3,0.15919035884664998,WD,Normal,152000,-0.4105544675114525,0.022829186818424413,0.29937333830207496,-0.2680342309552003,-0.46580405160003097,-0.03370083485032747,-0.3120003490374366,-0.40841615727591485,-0.030608566739061573,-0.07679068417234083,0.42660105271852483
1385,90,RL,-0.44952431226245587,0.34930732381394414,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,-0.0779199238644728,-0.7319726523416716,Gable,CompShg,Plywood,Plywood,None,-0.5660393675765791,TA,TA,CBlock,Gd,TA,Av,GLQ,1.6586324292604968,Unf,-0.2939182393505505,-1.2721626587524157,0.3328346066710579,GasA,TA,Y,SBrkr,0.2512411690504058,-0.7831853135907442,-0.10100493596546713,-0.4781947545141084,2.990326845678508,-0.24922024328289993,-2.833614074134045,3.224552506375206,-3.448889703020902,4.464738816859439,TA,-0.2816840808414617,Typ,-0.9251433155072492,NA,CarPort,0.21720405552609173,Unf,0.3065894971646573,-0.33882399820866477,Fa,TA,Y,0.20775782465229775,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,1,0.15919035884664998,WD,Alloca,108959,0.08472080826611504,0.7420713091623335,0.29937333830207496,-0.7417718240030969,1.6600617913720719,1.0757760877503397,-1.1718726081199218,-0.40841615727591485,-0.3935460375481696,-1.0078770366432739,-1.0812133137633908
1386,190,RL,-0.44952431226245587,0.34930732381394414,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,5,4,-1.6982796384099614,-1.6429497723671735,Gable,CompShg,BrkFace,Stucco,None,-0.5660393675765791,TA,TA,PConc,TA,Fa,No,BLQ,1.882557899816193,Unf,-0.2939182393505505,-1.2721626587524157,0.5641833814429847,GasA,Fa,Y,SBrkr,-0.04991444879024964,-0.7831853135907442,-0.10100493596546713,-0.7116627401410955,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.2816840808414617,Typ,-0.9251433155072492,NA,CarPort,0.10737498993334073,Unf,0.3065894971646573,-0.33882399820866477,TA,TA,Y,-0.7420601522255925,-0.704492669149445,2.60398112436895,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,1,0.15919035884664998,WD,Alloca,95541,1.7026200424728357,1.6531113307979515,0.29937333830207496,-0.8210762345413094,-0.46580405160003097,-0.03370083485032747,-1.1718726081199218,-0.40841615727591485,0.044481944462822845,-1.087955227329561,-1.1686367774853124
1387,20,RL,-0.36000137360967793,-0.1456998980598318,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3,-0.40860557989416435,-1.2114342944603569,Gable,CompShg,Wd Sdng,Plywood,None,-0.5660393675765791,TA,TA,CBlock,TA,TA,No,GLQ,-0.33913402373639917,Unf,-0.2939182393505505,0.3616400076154096,-0.10264543995845143,GasA,TA,Y,SBrkr,-0.3919047266770956,-0.7831853135907442,-0.10100493596546713,-0.9767874017853013,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.9175348950675649,Typ,-0.9251433155072492,NA,None,-4.196131253700984,NA,-2.3238855443944804,-2.1994998826258887,NA,NA,Y,-0.7420601522255925,-0.34878894700237434,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,7,0.15919035884664998,WD,Normal,80000,0.41490432545116007,1.2215660573916063,0.29937333830207496,-0.618155514017262,-1.5287369730860825,-1.1431777574509947,,-0.40841615727591485,-0.9942701271632449,-0.9738138662969407,-1.302189227730266
1388,20,RL,-0.09143255765134413,-0.2035776655404579,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,-0.17712562067338028,1.0420354234974636,Gable,CompShg,HdBoard,HdBoard,None,-0.5660393675765791,TA,TA,CBlock,TA,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,1.5221405087958984,0.4008783639569187,GasA,Gd,Y,SBrkr,0.17467618146379846,-0.7831853135907442,-0.10100493596546713,-0.5375510220463933,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,0.17609421298456596,-0.2072914450684739,Gd,-0.2816840808414617,Typ,-0.9251433155072492,NA,Attchd,0.2104798270204131,Unf,-1.0086480236149116,-0.9388919709332195,TA,TA,Y,-0.7420601522255925,0.25887157833220464,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,MnPrv,NA,-0.08942227838639759,6,0.15919035884664998,WD,Normal,149350,0.18377586342162855,-1.0320592592859756,0.29937333830207496,-0.34116825980033233,-0.46580405160003097,-1.1431777574509947,-0.019968261047158636,-0.40841615727591485,-0.7377108805568066,-0.31240392654727445,0.00987694477128076
1389,20,RL,1.072365644834769,-0.11536484010397732,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,-0.27633131748228773,0.898196930861858,Gable,CompShg,VinylSd,VinylSd,None,-0.5660393675765791,TA,Gd,CBlock,TA,TA,No,GLQ,0.4204562979525305,Unf,-0.2939182393505505,-0.530352534468417,-0.2069792011301047,GasA,Ex,Y,SBrkr,-0.5093043743098935,-0.7831853135907442,-0.10100493596546713,-1.0678003453348048,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,Gd,-0.2816840808414617,Typ,-0.9251433155072492,NA,Attchd,0.20375559851473446,Fin,-1.0086480236149116,-0.8039929693129707,TA,TA,Y,0.5876850154034539,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,5,0.15919035884664998,WD,Normal,144900,0.2828309185771421,-0.8882108348171938,0.29937333830207496,-0.6863899210985512,-0.46580405160003097,-0.03370083485032747,0.4505278807149559,-0.40841615727591485,-0.09318399274063192,-0.45071741654393305,0.9236051117849186
1390,20,RL,0.8037968288764352,0.5111366078880631,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosA,Norm,1Fam,1Story,6,8,-0.5078112767030718,-1.3552727870959624,Gable,CompShg,HdBoard,HdBoard,None,-0.5660393675765791,TA,TA,CBlock,TA,Gd,Gd,GLQ,0.7321956785300682,Unf,-0.2939182393505505,-0.789758528849938,-0.14347169432996792,GasA,TA,Y,FuseA,0.07258953134832205,-0.7831853135907442,-0.10100493596546713,-0.6166927120894398,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-2.240561731019079,-0.2072914450684739,TA,-1.5533857092936683,Typ,0.6185183669735254,TA,Attchd,0.18806573200148433,Unf,0.3065894971646573,0.6891994279318514,TA,TA,Y,0.06528512812061421,0.6145753004792752,3.243326304738398,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,6,0.15919035884664998,WD,Normal,185000,0.5139593806066736,1.3654144818603882,0.29937333830207496,-0.8606324296281659,-0.46580405160003097,1.0757760877503397,0.620879932042618,-0.40841615727591485,1.496231827699255,-0.6533750499693345,1.0727839802638965
1391,20,RL,0.22189772763337864,0.3980464964292082,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,-0.5739484079090101,-1.4511651155196994,Gable,CompShg,Wd Sdng,Plywood,None,-0.5660393675765791,TA,TA,PConc,Gd,TA,Mn,BLQ,1.3644558306873276,Unf,-0.2939182393505505,-0.5462809727199139,0.752437776600533,GasA,TA,Y,SBrkr,0.5702619506612695,-0.7831853135907442,-0.10100493596546713,-0.23087697312958808,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.2816840808414617,Typ,0.6185183669735254,Gd,Attchd,0.18358291299769858,Unf,-1.0086480236149116,-0.5528017249166455,TA,TA,Y,3.3025813993127566,1.0147419878947297,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,GdPrv,NA,-0.08942227838639759,6,0.15919035884664998,WD,Normal,165000,0.5799960840436826,1.4613134315062426,0.29937333830207496,-0.6846311949135895,-0.46580405160003097,1.0757760877503397,1.3266241446857898,-0.40841615727591485,2.7790280607314473,-0.7018912618254675,-0.06226466357076024
1392,20,RL,0.2666591969597676,0.42546228102529426,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,7,-0.3755370142911952,-0.44429566707046053,Flat,CompShg,BrkFace,Plywood,None,-0.5660393675765791,TA,TA,CBlock,Gd,TA,Gd,BLQ,-0.029589990909407605,ALQ,6.092335779895121,-1.0605419791253854,1.2491572047873172,GasA,Gd,Y,SBrkr,0.23592817153308432,-0.7831853135907442,-0.10100493596546713,-0.4900660080205654,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-2.240561731019079,-0.2072914450684739,TA,-1.5533857092936683,Typ,0.6185183669735254,Gd,Attchd,0.19703137000905585,RFn,0.3065894971646573,0.42405311440239707,TA,TA,Y,2.4952361189665497,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,3,0.15919035884664998,WD,Normal,235000,0.3818859737326556,0.45437446022476985,0.29937333830207496,-0.7832012844236246,-0.46580405160003097,1.0757760877503397,0.15849579272467793,-0.40841615727591485,1.4148837738972135,-0.3180005261010347,2.0693793749418274
1393,80,RL,0.6695124208972683,0.4667128828481089,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,-0.4416741454971335,0.13105830347196168,Gable,CompShg,MetalSd,MetalSd,None,-0.5660393675765791,TA,Gd,CBlock,TA,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,-0.059325860459865744,-1.1754686798321905,GasA,TA,Y,SBrkr,-0.35362223288379196,0.5709342098495233,-0.10100493596546713,0.20044523760501537,-0.8215755505964664,3.8301949121299312,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.2816840808414617,Min2,-0.9251433155072492,NA,BuiltIn,0.19254855100527007,RFn,-1.0086480236149116,-0.8039929693129707,TA,TA,Y,1.474181793822818,-0.20057906277442825,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,12,0.15919035884664998,WD,Normal,140000,0.4479226771696646,-0.12101923765035741,0.29937333830207496,-0.5832432139650074,-0.46580405160003097,-1.1431777574509947,0.4505278807149559,-0.40841615727591485,0.8204172268822951,-0.8785278333790986,-1.055267582917173
1394,30,RL,-0.44952431226245587,0.006610016362868493,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,-1.0369083263505783,0.6105199455906468,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5660393675765791,TA,TA,PConc,TA,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,0.2569674133912871,-0.8601992710743687,GasA,Ex,Y,SBrkr,-1.2443282551413237,-0.7831853135907442,-0.10100493596546713,-1.6376205136447397,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,TA,-1.5533857092936683,Typ,-0.9251433155072492,NA,Detchd,0.15220317997119828,Unf,-1.0086480236149116,-1.0830943519755543,TA,TA,N,0.5876850154034539,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,GdPrv,NA,-0.08942227838639759,8,0.15919035884664998,WD,Normal,108000,1.0422530081027457,-0.6005139858796301,0.29937333830207496,-1.016055971717014,-1.5287369730860825,-1.1431777574509947,-0.5229124125859708,-0.40841615727591485,-0.09318399274063192,-0.8429866526517217,1.2283201556714303
1395,190,RL,0.49046654359171243,0.04874909268648224,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,3,-0.3755370142911952,-1.1634881302484883,Flat,Tar&Grv,Plywood,Plywood,Stone,0.9736792832124741,TA,TA,CBlock,TA,TA,Mn,Rec,1.1976094016458285,Unf,-0.2939182393505505,-1.2721626587524157,-0.14347169432996792,GasA,Gd,Y,SBrkr,1.4328941441370453,-0.7831853135907442,-0.10100493596546713,0.43787030773415486,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,0.35416673338464155,Mod,2.1621800494542995,TA,Basment,0.19703137000905585,Unf,0.3065894971646573,0.7124578764870667,TA,TA,Y,-0.3463026618598049,0.5404703583653022,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,12,0.15919035884664998,WD,Abnorml,145000,0.3818859737326556,1.173616582568679,0.29937333830207496,-0.17054671926344514,0.5971288698860204,2.185253010351007,0.6614399442634901,0.4468760170110003,-0.30594044114597113,-0.5982202455632,-1.154753461822596
1396,50,RL,-0.31523990428328896,-0.2250279784883215,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,-1.003839760747609,-0.5401879954941976,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5660393675765791,TA,TA,BrkTil,TA,TA,No,ALQ,-0.23375733171018928,Unf,-0.2939182393505505,-0.7260447758439504,-1.0779392943891233,GasA,Gd,Y,SBrkr,-0.7543123345870368,0.35147345949885916,-0.10100493596546713,-0.29616886741510146,1.084375647541021,-0.24922024328289993,-1.0247928895561034,1.2346749066112308,-1.0322337590172566,-0.2072914450684739,Gd,-0.2816840808414617,Min1,-0.9251433155072492,NA,2Types,0.22616969353366326,Unf,1.621827017944226,0.7171095661981098,TA,TA,N,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,MnPrv,NA,-0.08942227838639759,6,0.15919035884664998,WD,Normal,152400,1.0092346563842411,0.5502734098706245,0.29937333830207496,-0.18973047192113648,0.5971288698860204,-0.03370083485032747,-1.0258565641247828,-0.40841615727591485,-1.1444511495670138,-0.2572111831331027,-0.26226359224140033
1397,80,RL,0.08761331965421174,0.006610016362868493,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,8,-0.044851358261503646,-0.6840264881298032,Hip,CompShg,HdBoard,HdBoard,None,-0.5660393675765791,TA,Gd,PConc,Gd,TA,Av,ALQ,0.5741306404907532,Unf,-0.2939182393505505,-0.9080840701467722,-0.4247192244448594,GasA,Ex,Y,SBrkr,-0.6522256844715605,-0.7831853135907442,-0.10100493596546713,-1.17859871139507,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,Gd,-0.9175348950675649,Typ,-0.9251433155072492,NA,2Types,0.2396181505450205,Unf,1.621827017944226,2.042841133845382,TA,TA,Y,0.3898062702205601,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,MnPrv,NA,-0.08942227838639759,6,0.15919035884664998,WD,Normal,144000,0.05170245654761054,0.6941218343394062,0.29937333830207496,-0.818862352691788,-1.5287369730860825,-1.1431777574509947,0.515423900268351,-0.40841615727591485,-0.2496225577445578,-0.5712685935424205,1.18399259443203
1398,120,RL,-0.22571696563051102,-0.9215919871148042,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,0.8149313474156944,0.6105199455906468,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.5660393675765791,TA,TA,PConc,Gd,TA,Mn,GLQ,1.2305396179040191,Unf,-0.2939182393505505,-0.6168211992622574,0.5437702542572265,GasA,Ex,Y,SBrkr,0.3354626553956738,-0.7831853135907442,-0.10100493596546713,-0.412902860228595,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,Gd,-0.2816840808414617,Typ,0.6185183669735254,Gd,Attchd,0.27772211207719943,Unf,0.3065894971646573,-0.19462161716632992,TA,TA,Y,1.6878908386203435,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,11,0.15919035884664998,WD,Normal,173000,-0.8067746881335066,-0.6005139858796301,0.29937333830207496,2.2896616517965738,-0.46580405160003097,1.0757760877503397,-0.9204005323505158,-0.40841615727591485,0.7766144286811959,2.9551994993152295,0.3958554990640728
1399,60,RL,0.5799894822444903,-0.018140344730820303,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,5,0.18662860095928044,-0.3484033386467235,Hip,CompShg,Plywood,Plywood,BrkFace,1.1080547290995189,TA,TA,CBlock,Gd,TA,No,BLQ,-0.11081785767961107,Unf,-0.2939182393505505,0.4754145665546732,0.24664584744230084,GasA,Ex,Y,SBrkr,-0.009079788744059071,1.2386552162355862,-0.10100493596546713,1.0334115253080798,-0.8215755505964664,-0.24922024328289993,0.7840282950218381,1.2346749066112308,1.3844221849863885,-0.2072914450684739,TA,0.9900175476107448,Typ,0.6185183669735254,TA,Attchd,0.23513533154123475,Fin,0.3065894971646573,0.1496034214508565,TA,TA,Y,1.5375029922813441,1.0295629763175242,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,3,0.15919035884664998,WD,Normal,192000,-0.179426005481921,0.3584755105789153,0.29937333830207496,0.16490371473908022,0.5971288698860204,-0.03370083485032747,-0.320112351481611,0.5705028256680122,1.3898536034965854,-0.18073329219391954,-0.8211974491043145
1400,20,RL,0.5352280129181014,1.284744048226695,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,7,6,0.25276573216521875,-0.2525110102229865,Gable,CompShg,Plywood,Plywood,None,-0.5660393675765791,TA,TA,CBlock,Gd,TA,Gd,GLQ,0.3436191266834191,Unf,-0.2939182393505505,0.8326666816239608,1.0722434358440789,GasA,TA,Y,SBrkr,0.9301173923183239,-0.7831853135907442,-0.10100493596546713,0.048097484272150846,1.084375647541021,-0.24922024328289993,0.7840282950218381,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,0.35416673338464155,Typ,2.1621800494542995,Gd,Attchd,0.2396181505450205,Fin,0.3065894971646573,0.024007799252693897,TA,TA,Y,0.3660608207986128,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,4,0.15919035884664998,WD,Normal,245000,-0.24546270891893002,0.26257656093306075,0.29937333830207496,-0.9354046101225992,0.5971288698860204,2.185253010351007,-0.5391364174743195,-0.40841615727591485,-0.2683951855450289,-0.7276148340988166,1.229780935613119
1401,20,RL,0.1323747889806007,3.675248155090976,Pave,NA,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,-0.5739484079090101,0.994089259285595,Flat,Membran,Plywood,Plywood,None,-0.5660393675765791,TA,TA,CBlock,Gd,TA,Gd,LwQ,-0.47524558427025365,GLQ,5.9918114110736616,-1.0537155055890297,0.756974027086257,GasA,Ex,Y,SBrkr,0.5192186256035314,-0.7831853135907442,-0.10100493596546713,-0.27044781815111135,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,TA,-0.9175348950675649,Mod,2.1621800494542995,TA,Attchd,0.18358291299769858,Unf,0.3065894971646573,-0.15740809947798545,TA,TA,Y,-0.10093301783301659,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,4,0.15919035884664998,WD,Normal,241500,0.5799960840436826,-0.9841097844630483,0.29937333830207496,-1.2850477481998248,-0.46580405160003097,2.185253010351007,-0.8555045127971207,-0.40841615727591485,-0.6375901989542939,-1.1826828667391913,1.741594071543743
1402,20,RL,2.1466409086681044,5.467808922917473,Pave,NA,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,-0.5739484079090101,0.4666814529550413,Flat,Tar&Grv,Plywood,Plywood,None,-0.5660393675765791,TA,TA,CBlock,Gd,TA,Gd,BLQ,1.4786139137157215,Unf,-0.2939182393505505,-0.7078408464136683,0.7093433969861545,GasA,Ex,Y,SBrkr,1.2848685014696044,-0.7831853135907442,-0.10100493596546713,0.32311485717173744,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,Gd,-0.2816840808414617,Min1,2.1621800494542995,Gd,Attchd,0.18358291299769858,Fin,0.3065894971646573,0.26124397451588993,TA,TA,Y,1.030933404613136,1.3259827447734165,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,3,0.15919035884664998,WD,Normal,256000,0.5799960840436826,-0.4566655614108483,0.29937333830207496,-1.3163647465404067,-0.46580405160003097,2.185253010351007,-0.1254242928214257,-0.40841615727591485,1.1145217290896758,-1.2878660342169235,1.017143026049397
1403,80,RL,2.415209724626438,0.17313552279835415,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,-0.40860557989416435,1.0420354234974636,Gable,CompShg,Plywood,Plywood,BrkFace,-0.09572530697192282,TA,TA,CBlock,TA,TA,Av,ALQ,0.6070608567489438,Unf,-0.2939182393505505,-0.5895153051168341,-0.07315981180124508,GasA,Gd,Y,SBrkr,0.5039056280862099,-0.7831853135907442,-0.10100493596546713,-0.2823190716575683,1.084375647541021,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,Ex,-0.9175348950675649,Typ,0.6185183669735254,Gd,Basment,0.19478996050716296,RFn,-1.0086480236149116,-0.7481726927804541,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,2.6213217523783032,-0.06303104887737992,NA,GdPrv,NA,-0.08942227838639759,5,0.15919035884664998,WD,Normal,177000,0.41490432545116007,-1.0320592592859756,0.29937333830207496,-0.565276986518287,-0.46580405160003097,1.0757760877503397,0.6452159393751412,-0.16940335700882833,-0.1244717057414171,-0.47444897241087475,0.28459280116883373
1404,50,RL,-0.8971390055263455,-0.6292838763519052,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,7,5,-0.772359801526825,-1.6429497723671735,Gable,CompShg,BrkFace,Plywood,None,-0.5660393675765791,TA,TA,CBlock,TA,TA,No,Unf,-0.9713941758936586,Unf,-0.2939182393505505,0.02486731315518932,-1.0915480458462956,GasA,TA,Y,SBrkr,-1.3846973990501037,0.29544092749443435,-0.10100493596546713,-0.8323538174567415,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,-1.0322337590172566,-0.2072914450684739,TA,-0.9175348950675649,Typ,0.6185183669735254,Gd,Attchd,0.1701344559863413,Unf,-1.0086480236149116,-1.0412291445761668,TA,TA,Y,0.32648507176203406,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,-0.285354423645959,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,1,0.15919035884664998,WD,Normal,125600,0.7781061943547096,1.6531113307979515,0.29937333830207496,0.21519551578043788,-1.5287369730860825,-0.03370083485032747,-0.37689636859083175,-0.40841615727591485,-0.2996828985458141,0.20496899600040017,-0.15270499191871248
1405,20,RL,0.6695124208972683,0.03859509839163555,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,-0.6070169735119793,-1.499111279731568,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,0.6433396454068228,TA,TA,CBlock,TA,TA,Mn,Rec,0.1262796993793612,Unf,-0.2939182393505505,0.07947910144603586,0.09694958141340701,GasA,Ex,Y,SBrkr,-0.1673140964230475,-0.7831853135907442,-0.10100493596546713,-0.802675683690599,-0.8215755505964664,-0.24922024328289993,-1.0247928895561034,-0.755202693152744,0.17609421298456596,-0.2072914450684739,TA,-0.9175348950675649,Typ,2.1621800494542995,Gd,Attchd,0.1813415034958057,RFn,0.3065894971646573,0.10308652434042591,TA,TA,Y,-0.7420601522255925,-0.704492669149445,-0.3588380041723937,-0.1031343162481333,4.8325355304581095,-0.06303104887737992,NA,NA,NA,-0.08942227838639759,6,0.15919035884664998,WD,Normal,155000,0.6130144357621872,1.5092629063291698,0.29937333830207496,-0.6797869448718075,-1.5287369730860825,1.0757760877503397,-0.4012323759233549,0.26851889849119187,0.6514635766780552,-0.5164501077047677,0.6351340076132422
